film_id,title,release_date,vote_average,overview,popularity
1072790,Cualquiera menos tú,2023-12-21,6.775,"Bea y Ben se conocen y parecen la pareja perfecta, pero tras una increíble primera cita sucede algo que enfría su fuerte atracción, hasta que meses después ambos se encuentran inesperadamente en una boda en Australia. Obligados a verse, y a pesar de su rechazo mutuo, por conveniencia para ambos deciden fingir que son una pareja.",17.0717
20352,Gru Mi villano favorito,2010-07-08,7.258,"En una alegre urbanización con cuidados jardines rodeados por verjas de madera pintadas de blanco y llenos de rosales, sobresale una casa negra con el césped amarillento. Los vecinos ignoran que debajo de la vivienda hay un enorme escondite secreto. Allí está Gru, rodeado por un pequeño ejército de lacayos, planeando el mayor robo de toda la historia. ¡Va a hacerse con la luna!",17.6848
9806,Los Increíbles,2004-10-27,7.725,"Como Mr. Increíble y Elastigirl, Bob y su esposa Helen estaban entre los mejores luchadores contra el crimen. Por fin pueden volver a la acción cuando una misteriosa llamada cita a Bob en una isla remota.",15.8058
284053,Thor: Ragnarok,2017-10-02,7.582,"Thor está preso al otro lado del universo sin su poderoso martillo y se enfrenta a una carrera contra el tiempo. Su objetivo es volver a Asgard y parar el Ragnarok porque significaría la destrucción de su planeta natal y el fin de la civilización Asgardiana a manos de una todopoderosa y nueva amenaza, la implacable Hela. Pero, primero deberá sobrevivir a una competición letal de gladiadores que lo enfrentará a su aliado y compañero en los Vengadores, ¡el Increíble Hulk!",15.8624
16869,Malditos bastardos,2009-08-02,8.218,"Segunda Guerra Mundial. Durante la ocupación de Francia por los alemanes, Shosanna Dreyfus presencia la ejecución de su familia por orden del coronel nazi Hans Landa. Ella consigue huir a París, donde adopta una nueva identidad como propietaria de un cine. En otro lugar de Europa, el teniente Aldo Raine adiestra a un grupo de soldados judíos ""Los bastardos"" para atacar objetivos concretos. Los hombres de Raine y una actriz alemana, que trabaja para los aliados, deben llevar a cabo una misión que hará caer a los jefes del Tercer Reich. El destino quiere que todos se encuentren bajo la marquesina de un cine donde Shosanna espera para vengarse.",17.4908
572802,Aquaman y el reino perdido,2023-12-20,6.526,"Al no poder derrotar a Aquaman la primera vez, Black Manta, todavía impulsado por la necesidad de vengar la muerte de su padre, no se detendrá ante nada para derrotar a Aquaman de una vez por todas. Esta vez Black Manta es más formidable que nunca y ejerce el poder del mítico Tridente Negro, que desata una fuerza antigua y malévola.  Para derrotarlo, Aquaman recurrirá a su hermano encarcelado Orm, el ex rey de la Atlántida, para forjar una alianza improbable. Juntos, deben dejar de lado sus diferencias para proteger su reino y salvar a la familia de Aquaman, y al mundo, de una destrucción irreversible.",16.6956
1627824,Rocky y la catástrofe gatuna,2026-02-27,8.0,"Rocky se siente abrumado cuando un travieso gatito llega a pasar la noche en su centro de mando. El pequeño felino, que adora a Rocky, termina causando más líos de lo que él esperaba.",15.4023
1064213,Anora,2024-10-14,7.071,"Anora, una joven prostituta de Brooklyn, tiene la oportunidad de vivir una historia de Cenicienta cuando conoce e impulsivamente se casa con el hijo de un oligarca. Cuando la noticia llega a Rusia, su cuento de hadas se ve amenazado, ya que los padres parten hacia Nueva York para intentar conseguir la anulación del matrimonio.",16.6045
111,El precio del poder,1983-12-09,8.2,"Un emigrante cubano frío y sanguinario, Tony Montana, llega de Cuba para instalarse en Miami, donde se propone hacerse con un nombre dentro del crimen organizado de Florida. Junto a su amigo, Manny Rivera, inicia una ascendente carrera delictiva.",15.5405
2501,The Bourne Identity: El caso Bourne,2002-06-14,7.479,"Un hombre amnésico es rescatado por la tripulación de un barco pesquero italiano cuando flota a la deriva en el mar. Carece de identidad y de pasado, pero posee unas serie de talentos extraordinarios en artes lingüísticas, marciales y de autodefensa que sugieren una profesión de riesgo. Confuso y desorientado, emprende una frenética búsqueda para descubrir quién es y por qué su vida ha tomado un giro tan peligroso.",13.9071
868668,ఉస్తాద్ భగత్ సింగ్,2026-03-18,6.5,,15.6359
1175942,Los tipos malos 2,2025-07-24,7.656,"Un genial equipo de animales que no respetan la ley, los ahora muy reformados Tipos Malos, se esfuerzan (mucho, muchísimo) en ser buenos, pero se ven envueltos involuntariamente en un golpe de envergadura mundial planeado por un inesperado grupo de criminales: las Tipas Malas.",15.7862
1514125,사이공 선셋,2025-04-30,6.0,,16.4447
447365,Guardianes de la Galaxia: Volumen 3,2023-05-03,7.931,"La querida banda de los Guardianes se instala en Knowhere. Pero sus vidas no tardan en verse alteradas por los ecos del turbulento pasado de Rocket. Peter Quill, aún conmocionado por la pérdida de Gamora, debe reunir a su equipo en una peligrosa misión para salvar la vida de Rocket, una misión que, si no se completa con éxito, podría muy posiblemente conducir al final de los Guardianes tal y como los conocemos.",16.1206
508442,Soul,2020-12-25,8.1,"¿Alguna vez te has preguntado de dónde provienen tu pasión, tus sueños y tus intereses? ¿Qué es lo que te hace ser... tú? Viaja desde las calles de Nueva York a los reinos cósmicos para descubrir las respuestas a las preguntas más importantes de la vida.",16.0222
1339876,La mujer policia 3,2026-01-30,7.422,Es una carrera contra el tiempo y no habrá piedad. Shivani Shivaji Roy regresa para rescatar a las chicas que desaparecen sin dejar rastro.,15.7709
744,Top Gun: Ídolos del aire,1986-05-16,7.067,"La Marina de los Estados Unidos ha creado una escuela de élite para pilotos con el fin de sacar una promoción de expertos en técnicas de combate. En la academia, más conocida como Top Gun, a los mejores se les entrena para ser intrépidos y fríos al mismo tiempo, capaces de no perder los nervios en situaciones extremas y de no inmutarse al romper la barrera del sonido a los mandos de un F-14. A la escuela llega el joven Maverick, famoso por su temeraria aunque brillante forma de pilotar.",15.0612
311,Érase una vez en América,1984-05-23,8.383,"David Aaronson ""Noodles"", un pobre joven judío, conoce en los suburbios de principios del siglo XX de Manhattan, Nueva York, a Maximilian Bercovicz ""Max"", otro joven de origen hebreo dispuesto a llegar lejos por cualquier método. Entablan una gran amistad y forman, con los 3 colegas de ""Noodles"", Patrick Goldberg ""Patsy"", Philip Stein ""Cockeye"", y Dominic una banda que prospera rápidamente. Desgraciadamente, son perseguidos por Bugsy, el tipo para el que Noodles y sus amigos trabajaban anteriormente, y en uno de sus asaltos, mata a Dominic. Rápidamente Noodles se tira encima suyo y le mata, por lo que pasará 12 años en prisión. Cuando Noodles sale de prisión le recibe Max, que sigue con su banda junto a los otros 2 amigos, Patsy y Cockeye. Rápidamente, entre los 4, llegan a convertirse, en tiempos de la prohibición, en unos de los mayores gánsteres de todo el país.",15.4201
1308553,है जवानी तो इश्क होना है,2026-06-04,0.0,,15.5538
539972,Kraven the Hunter,2024-12-11,6.439,"Kraven, un hombre cuya compleja relación con su despiadado padre, Nikolai Kravinoff, le hace emprender un camino de venganza con brutales consecuencias, motivándole a convertirse no sólo en el mejor cazador del mundo, sino también en uno de los más temidos.",15.7818
633604,Yummy,2019-12-13,6.337,"Una joven pareja viaja al Europa del Este para realizar una cirugía plástica. La mujer desea una reducción de pecho, mientras que su madre, que acompaña a ambos jóvenes, anhela un estiramiento facial. En un momento del viaje, mientras el novio está dando un paseo por una zona abandonada del hospital, descubre accidentalmente a una mujer atada y amordazada a una mesa de operaciones, ella es el resultado de un tratamiento experimental de rejuvenecimiento. Él la libera, pero no se da cuenta de que acaba de causar el brote de un virus que transformará a los médicos, pacientes y su suegra en zombis sedientos de sangre.",18.4626
791373,La liga de la justicia de Zack Snyder,2021-03-18,8.09,"Con la determinación de asegurar que el sacrificio definitivo de Superman no fue en vano, Bruce Wayne une fuerzas con Diana Prince para reclutar a un equipo de metahumanos que protejan el mundo de una amenaza inminente de proporciones catastróficas. La tarea es más difícil de lo que Bruce imaginaba, ya que cada uno de los reclutas deberá enfrentarse a sus propios demonios para trascender aquello que los detenía, para unirse y formar de manera definitiva una liga de héroes sin precedentes. Ahora unidos, Batman, Wonder Woman, Aquaman, Cyborg y Flash deberán salvar al planeta de la amenaza de Steppenwolf, DeSaad y Darkseid, antes de que sea demasiado tarde.",15.38
781732,Animal,2023-12-01,6.119,,15.0922
68726,Pacific Rim,2013-07-11,6.928,"Cuando legiones de monstruosas criaturas, denominadas Kaiju, comienzan a salir del mar, se inicia una guerra que acabará con millones de vidas y que consumirá los recursos de la humanidad durante interminables años. Para combatir a los Kaiju gigantes diseñan un tipo especial de arma: enormes robots, llamados Jaegers, que son controlados simultáneamente por dos pilotos cuyas mentes están bloqueadas en un puente neural. Pero incluso los Jaegers proporcionan poca defensa ante los incansables Kaiju. A punto de la derrota, las fuerzas que defienden a la humanidad no tienen otra elección que recurrir a dos insólitos héroes: un ex piloto acabado (Charlie Hunnam) y un aprendiz que todavía no se ha puesto a prueba (Rinko Kikuchi). Ambos se unen para traer a un legendario pero al parecer obsoleto Jaeger del pasado. Juntos, son la última esperanza de la humanidad frente al Apocalipsis que se avecina.",15.3544
346,Los siete samuráis,1954-04-26,8.5,"Una banda de forajidos atemorizan a los habitantes de un pequeño pueblo, saqueándolos periódicamente sin piedad. Para repeler estos ataques, los aldeanos deciden contratar a mercenarios. Finalmente, consiguen los servicios de 7 guerreros, 7 samurais dispuestos a defenderlos a cambio, tan solo, de cobijo y comida.",15.6686
76341,Mad Max: Furia en la carretera,2015-05-13,7.634,"Perseguido por su turbulento pasado, Mad Max cree que la mejor forma de sobrevivir es ir solo por el mundo. Sin embargo, se ve arrastrado a formar parte de un grupo que huye a través del desierto en un War Rig conducido por una Emperatriz de élite: Furiosa. Escapan de una Ciudadela tiranizada por Immortan Joe, a quien han arrebatado algo irreemplazable. Enfurecido, el Señor de la Guerra moviliza a todas sus bandas y persigue implacablemente a los rebeldes en una 'guerra de la carretera' de altas revoluciones.",16.6628
1158166,A Big Gay Hairy Hit! Where the Bears Are: The Documentary,2023-09-23,9.0,,13.7495
7131,Van Helsing,2004-05-03,6.415,"Siglo XIX. En medio de los montes de los Cárpatos está la misteriosa y mítica Transilvania, donde el mal siempre está presente, el peligro aparece cuando el sol se pone... y donde toman forma los monstruos que habitan las pesadillas de los hombres.",15.0952
615453,Ne Zha,2019-07-26,7.908,"Nezha, nacido de una perla celestial con poderes únicos, pronto se encontrará exiliado, odiado y temido por la gente que cree en una profecía que indica que él traerá la destrucción del mundo. Llegará el momento en el que deberá decidir entre el bien y el mal con el propósito de romper los grilletes del destino y convertirse en un héroe. Película inspirada muy libremente en ""Fengshen Yanyi"" (""La Investidura de los Dioses""), una de las grandes novelas chinas escritas en la Dinastía Ming cuya autoría se atribuye a Xu Zhonglin o Lu Xixing.",15.2009
411,"Las crónicas de Narnia: El león, la bruja y el armario",2005-12-07,7.137,"La historia narra las aventuras de cuatro hermanos: Lucy, Edmund, Susan y Peter, que durante la Segunda Guerra Mundial descubren el mundo de Narnia, al que acceden a través de un armario mágico mientras juegan al escondite en la casa de campo de un viejo profesor. En Narnia descubrirán un mundo increíble habitado por animales que hablan, duendes, faunos, centauros y gigantes al que la Bruja Blanca- Jadis- ha condenado al invierno eterno. Con la ayuda del león Aslan, el noble soberano, los niños lucharán para vencer el poder que la Bruja Blanca ejerce sobre Narnia en una espectacular batalla y conseguir así liberarle de la maldición del frío.",15.187
1100988,28 años después,2025-06-18,6.6,"Años transcurridos tras los sucesos de ""28 semanas después"", el virus de la ira ha regresado y un grupo de supervivientes debe sobrevivir en un mundo asolado por hordas de infectados. Realizada con un iPhone 15 Pro Max y con la ayuda de numerosos accesorios especializados.",15.8084
263472,"Toc, toc",2015-06-26,5.387,"Dos chicas jóvenes se presentan sin previo aviso en la casa de un hombre casado, dispuestas a seducirle y complicar su vida perfecta. Remake de ""Death Game (Las sádicas), dirigida por Peter S. Traynor en 1977.",17.306
1119878,Ice Road: Venganza,2025-06-27,6.242,"El camionero del hielo Mike McCann, cumpliendo el último deseo de su hermano, viaja a Nepal para esparcir sus cenizas en el monte Everest. En un autobús turístico que atraviesa el territorio de la tristemente célebre Ruta al Cielo, Mike y su guía se topan con un grupo de mercenarios y deberán luchar para salvar sus vidas.",14.9364
1448560,Wildcat: Misión Rescate,2025-11-19,6.2,"Londres, hoy. Kate Beckinsale es Ada Williams, una exoperativa de fuerzas especiales que dejó la violencia por su hija. Cuando una deuda criminal provoca el secuestro de la niña, Ada solo tiene una noche para salvarla. Con la ciudad sumida en el caos, reúne a su antiguo equipo y se adentra en el inframundo londinense en una carrera contrarreloj donde cada decisión puede ser mortal.",15.2806
18240,La proposición,2009-06-02,7.159,"Margaret es una poderosa y estricta editora de gran éxito de Nueva York que, por un problema con su visado, de repente se enfrenta a ser deportada a Canadá, su país de origen. Para evitarlo y poder mantener su visa en Estados Unidos, la astuta ejecutiva declara que está comprometida con su joven asistente Andrew, al que lleva torturando durante años. Andrew acepta participar en la farsa, pero con algunas condiciones. La ""pareja"" se dirige entonces a Alaska a conocer la peculiar familia de él, y la ejecutiva de ciudad, acostumbrada a tener todo bajo control, se encuentra inmersa en situaciones surrealistas que escapan a cualquier lógica conocida. Con planes de boda en camino y un agente de inmigración tras sus pasos, Margaret y Andrew se comprometen a seguir con el plan previsto pese a las consecuencias.",15.7545
664767,Mortal Kombat Legends: La venganza de Scorpion,2020-04-12,8.097,"Basado en el popular videojuego creado por Ed Boon y John Tovias, Mortal Kombat Legends: Scorpion’s Revenge pone el foco en un torneo único que se celebra una vez por generación y en el que se enfrentan los campeones de distintos reinos. El ganador determinará el destino de la Tierra y de sus habitantes.",14.6582
44896,Rango,2011-03-02,6.899,"El actor Rango es un solitario camaleón que vive en la inmensidad del desierto Mojave. Quiere ser un representante de la ley en un sediento pueblo llamado Dirt, pero enseguida se da cuenta de que hay una gran diferencia entre actuar y vivir la vida real, así que no tiene más remedio que enfrentarse a algunos aspectos de su identidad y aprender el significado y el valor de la amistad. Su misión consistirá en descubrir la conspiración que está detrás de la desaparición del agua en el pueblo. Film de animación del director de ""Piratas del Caribe"", con las voces originales de Johnny Depp (Rango), Abigail Breslin, Isla Fisher y Bill Nighy.",14.9248
106,Depredador,1987-06-12,7.555,"Un comando de mercenarios es contratados por la CIA para rescatar a unos pilotos apresados por las guerrillas en la selva Centroamericana. La misión resulta satisfactoria, pero durante su viaje de regreso se dan cuenta de que algo está dándoles caza uno a uno, ese algo resulta ser un cazador alienígena que se queda con las calaveras de sus víctimas como trofeos",15.6551
135397,Jurassic World,2015-06-06,6.7,"Veintidós años después de lo ocurrido en Jurassic Park, la isla Nublar ha sido transformada en un parque temático, Jurassic Wold, con versiones «domesticadas» de algunos de los dinosaurios más conocidos. Cuando todo parece ir a la perfección y ser el negocio del siglo, un nuevo dinosaurio de especie todavía desconocida y que es mucho más inteligente de lo que se pensaba, comienza a causar estragos entre los visitantes del Parque.",14.5629
1652947,Tuklas,2026-03-20,7.0,,16.8537
128,La princesa Mononoke,1997-07-12,8.322,"Tras sufrir el ataque de un monstruoso jabalí maldito, el joven Ashitaka emprende el camino en busca de la cura que detenga la infección. Mientras, los humanos están acabando con los bosques y los dioses convertidos en temibles bestias hacen todo lo posible por protegerlo encabezados por Mononoke, una princesa guerrera. Ashikata deberá escoger bando y decidir si ayudar a los hombres o las deidades intentando detener la maldición de su herida que se extiende por su cuerpo sin cuartel.",16.0602
1359,American Psycho,2000-04-13,7.404,"En un mundo moralmente plano en el que la ropa tiene más sentido que la piel, Patrick Bateman es un espécimen soberbiamente elaborado que cumple todos los requisitos de Master del Universo, desde el diseño de su vestuario hasta el de sus productos químicos. Es prácticamente perfecto, como casi todos en su mundo e intenta desesperadamente encajar en él. Cuando más intenta ser como cualquier otro hombre adinerado de Wall Street, más anónimo se vuelve y menos control tiene sobre sus terribles instintos y su insaciable sed de sangre, que lo arrastra a una vorágine en la que los objetos valen más que el cuerpo y el alma de una persona.",15.2175
4951,10 razones para odiarte,1999-03-30,7.593,"Las hermanas Stratford son muy distintas. La guapa y popular Bianca nunca ha salido con un chico, y Kat, su hermana mayor, es una bruja con muy mal genio, y algo arisca, que se ha propuesto rechazar a cualquier chico que demuestre el más mínimo interés por ella. Desgraciadamente, el estricto reglamento que rige el hogar de los Stratford prohibe a Blanca tener novio hasta que su insoportable hermana tenga uno; situación que parece más que improbable teniendo en cuenta que Kat lleva una vida social desastrosa. Blanca está desesperada por ir al baile de fin de curso. Pero su pretendiente, Cameron, guarda una sorpresa...",14.8481
645710,Los Voyeurs,2021-08-25,6.522,"Pippa y Thomas, una pareja que se acaba de mudar al apartamento de sus sueños, descubre que las ventanas permiten ver el interior del piso de enfrente y no pueden resistirse a observar a sus vecinos e incluso intentar interferir en sus vidas de forma anónima. Pronto descubrirán que todo tiene consecuencias.",14.7061
519465,Reina de corazones,2019-03-27,6.915,"Annie es una exitosa abogada que vive en una casa de estilo modernista con sus dos hijas y su marido Peter, un reputado físico. La aparición de Gustav, un hijo que pertenece a una relación previa de Peter, pone patas arriba la armonía que reina en la vida de Annie. Lo que en un principio parece ser un movimiento liberador para ella, pronto se convierte en una historia de poder y traición que tendrá consecuencias devastadoras en su vida.",16.2179
419430,Déjame salir,2017-02-24,7.622,"Un joven afroamericano visita a la familia de su novia blanca, un matrimonio adinerado. Para Chris y su novia Rose ha llegado el momento de conocer a los futuros suegros, por lo que ella le invita a pasar un fin de semana en el campo con sus padres, Missy y Dean. Al principio, Chris piensa que el comportamiento 'demasiado' complaciente de los padres se debe a su nerviosismo por la relación interracial de su hija, pero a medida que pasan las horas, una serie de descubrimientos cada vez más inquietantes le llevan a descubrir una verdad inimaginable.",14.4619
1734,El regreso de la momia,2001-05-04,6.406,"Han pasado diez años, Rick O'Connell se ha casado con Evelyn, y ambos son padres del pequeño Alex, de ocho años. Cuando, tras una serie de acontecimientos, la momia del antiguo sacerdote egipcio Im-Ho-Tep es resucitada por una extraña secta en el British Museum, y la maldición milenaria del Rey Escorpión -que seis mil años atrás traicionó al dios Anubis- lo devuelve a la vida, el choque entre ambas fuerzas malignas desencadenará el caos en el mundo... si Rick y Evelyn no consiguen evitarlo.",14.549
1031774,Thriller 40,2023-12-02,8.629,"Este documental rinde homenaje a ""Thriller"" de Michael Jackson, el disco más vendido de todos los tiempos. A través de grabaciones nunca antes vistas y entrevistas exclusivas, se cuenta la historia detrás de este icónico álbum y cómo catapultó a Michael Jackson al estatus de megaestrella. El documental ofrece una visión única del proceso creativo de Jackson, la producción del álbum y el impacto cultural que tuvo ""Thriller"" en la música y en la industria del entretenimiento a nivel mundial. Una celebración de la genialidad de uno de los artistas más influyentes de la historia de la música.",14.8316
1278,Soñadores,2003-10-10,7.2,"París, 1968. Isabelle y su hermano Theo, solos en la ciudad mientras sus padres están de viaje, invitan a su apartamento a Matthew, un joven estudiante americano al que han conocido en un cine. Una vez en casa establecen unas reglas para conocerse mutuamente, explorando emociones y erotismo a través de una serie de juegos extremadamente arriesgados.",16.2501
411088,Contratiempo,2017-01-06,8.078,"Barcelona, España. Adrián Doria, un joven y exitoso empresario acusado de homicidio, se reúne una noche con Virginia Goodman, una abogada experta en interrogatorios, con el propósito de urdir una estrategia de defensa.",14.872
985939,Fall,2022-08-11,7.134,"Para las mejores amigas Becky y Hunter, la vida trata de superar tus miedos y empujar tus límites. Sin embargo, después de subir hasta la cima de una torre de comunicaciones abandonada, se encuentran atrapadas y sin forma de bajar. A 600 metros del suelo y totalmente alejadas de la civilización, las chicas pondrán a prueba sus habilidades de escaladoras expertas y lucharán desesperadamente por sobrevivir aunque lo tengan todo en contra. ¿Lo conseguirán?",14.4219
1671548,给阿嬷的情书,2026-04-30,9.13,,12.6573
18,El quinto elemento,1997-05-02,7.579,"Cada 5.000 años se abre una puerta entre las dimensiones. En una dimensión existe el Universo y la vida. En la otra dimensión existe un elemento que no está hecho ni de tierra, ni de fuego, ni de aire, ni de agua, sino que es una anti-energía, la anti-vida: es el quinto elemento.",13.6466
18,El quinto elemento,1997-05-02,7.579,"Cada 5.000 años se abre una puerta entre las dimensiones. En una dimensión existe el Universo y la vida. En la otra dimensión existe un elemento que no está hecho ni de tierra, ni de fuego, ni de aire, ni de agua, sino que es una anti-energía, la anti-vida: es el quinto elemento.",13.6466
338803,The Treacherous,2015-05-21,6.1,"1504 . El tirano Yeonsan-gun ordena a Im Soong-jae recorrer todo el país buscando bellas jóvenes a las que entrenar para satisfacer su lujuria. Entre ellas se encuentra Dan-hee, que quiere convertirse en concubina para matar al rey y vengar la muerte de su padre. Una suntuosa epopeya histórica, inspirada en uno de los personajes más infames de la historia de Corea.",16.3622
49013,Cars 2,2011-06-11,6.18,"Rayo McQueen y su amigo, la grúa Mate, viajan al extranjero para participar en el primer Campeonato Mundial en el que se decidirá cuál es el coche más rápido del planeta. La primera etapa es Tokio (Japón), donde Mate tendrá que convertirse en un espía secreto al verse envuelto inesperadamente en un caso de espionaje internacional, que lo llevará a París y a Londres. También vivirán una aventura de proporciones épicas al viajar a Porto Corsa (Italia), para disputar el Campeonato. Sin embargo, los dos tendrán que renunciar a los placeres de la Riviera italiana -yates, playas y pasta al pesto- ya que Mate está muy ocupado con su labor de espía, mientras que McQueen compite contra los mejores coches del mundo.",14.857
510657,Wellwood,2025-03-24,5.2,,13.5846
1495694,Beauty from Pain,2025-12-18,7.147,"Tras una devastadora ruptura, una aspirante a música escapa a Australia. Acepta un romance sin compromiso con un millonario vinicultor, pero al enamorarse debe elegir entre alejarse o arriesgar su corazón por un hombre que teme amar.",14.6873
10020,La bella y la bestia,1991-10-22,7.727,"Una hermosa joven llamada Bella acepta alojarse en un castillo con una bestia a cambio de la libertad de su padre. La bestia es, en realidad, un príncipe encantado. Para romper el hechizo, deberá ganarse el amor de una preciosa dama antes de que caiga el último pétalo de una rosa encantada.",15.1357
4248,Scary Movie 2,2001-07-04,5.819,"En esta ocasión los hermanos Wayans empiezan la historia con una satírica parodia de El Exorcista, mostrando a James Woods en el papel de un cura poco convencional, el padre McFelly, ocupado en salvar a una Natasha Lyonne de un espíritu de otro mundo. Entonces, retomando la historia donde la dejaron, los hermanos Wayans se vuelven a reunir de forma cómica con la heroína Cindy Campbell, convertida ahora en una buena estudiante universitaria. Un profesor loco la recluta a ella y a su grupo de compañeros deseosos de vivir aventuras y nuevas experiencias, para una salida de fin de semana bajo el pretexto de realizar un experimento científico. Mientras se desarollan las actividades del fin de semana, las continuas sorpresas mantienen la diversión siempre en marcha.",17.2855
1257009,Primitive War,2025-08-21,6.536,"Vietnam, 1968. El equipo de reconocimiento Vulture Squad se adentra en un valle aislado para investigar un pelotón de Boinas Verdes desaparecido. Su misión toma un giro oscuro cuando descubren una amenaza invisible.",14.6552
68718,Django desencadenado,2012-12-25,8.191,"Dos años antes de estallar la Guerra Civil (1861-1865), Schultz, un cazarrecompensas alemán que le sigue la pista a unos asesinos, le promete al esclavo Django dejarlo en libertad si le ayuda a atraparlos. Terminado con éxito el trabajo, Django prefiere seguir al lado del alemán y ayudarle a capturar a los delincuentes más buscados del Sur. Se convierte así en un experto cazador de recompensas, pero su único objetivo es rescatar a su esposa Broomhilda, a la que perdió por culpa del tráfico de esclavos. La búsqueda llevará a Django y a Schultz hasta Calvin Candie, el malvado propietario de la plantación ""Candyland"". La presencia de ambos en los alrededores de la propiedad, despierta las sospechas de Stephen, el esclavo de confianza de Candie.",15.4995
284054,Black Panther,2018-02-13,7.363,"Después de los acontecimientos de ""Capitán América: Civil War"", T'Challa vuelve a casa, la nación aislada y muy avanzada tecnológicamente de Wakanda, para ser proclamado Rey. Pero la reaparición de un viejo enemigo pone a prueba el temple de T'Challa como Rey y Black Panther ya que se ve arrastrado a un conflicto que pone en peligro todo el destino de Wakanda y del mundo.",14.2584
286687,Love Lesson,2013-12-05,6.8,Drama que sigue a una escritora de música (Kim Seon-yeong) y un hombre joven de diecinueve años llamado Seung-ho (Byung Joon-seok). Los dos se encuentran por casualidad en los ascensores y una relación tórrida se desarrolla mientras que Hee-soo le enseña acerca de la música y el amor.,13.887
365045,Heidi,2015-12-10,7.242,"Heidi es una huérfana de ocho años, criada por su abuelo en las montañas suizas. Junto a su amigo, Pedro el cabrero, cuida de las cabras del abuelo y disfruta de la libertad en la montaña. Pero un día su tía Dete decide llevársela a la ciudad de Frankfurt para ser educada en una familia adinerada. Allí hará amistad con la hija inválida de la familia, Klara.",12.6518
10195,Thor,2011-04-21,6.77,"Thor es un arrogante y codicioso guerrero cuya imprudencia desata una antigua guerra. Por ese motivo, su padre Odín lo castiga desterrándolo a la Tierra para que viva entre los hombres y descubra así el verdadero sentido de la humildad. Cuando el villano más peligroso de su mundo envía a la Tierra a las fuerzas más oscuras de Asgard, Thor se dará cuenta de lo que realmente hace falta para ser un verdadero héroe.",15.1764
6977,No es país para viejos,2007-11-09,7.951,"El veterano de la Guerra de Vietnam ahora cazador Llewellyn Moss descubre por casualidad una sangrienta escena en algún lugar de la frontera entre Texas y México, mientras estaba cazando algunos animales en el árido paisaje. Se trata de un negocio que se cerró mal entre contrabandistas de drogas y algunos hombres locales de la zona, provocando la muerte de varios de ellos. Además de los cuerpos y paquetes de heroína, Llewellyn descubre en una maleta algo más de dos millones de dólares. Cuando Llewellyn toma la maleta con el dinero, provoca una reacción en cadena de catastrófica violencia y una carrera sangrienta de los que quieren darle caza.",15.2903
49521,El hombre de acero,2013-06-12,6.649,"Un niño descubre que posee poderes extraordinarios y que no pertenece a este planeta. En su juventud, viaja para descubrir sus orígenes y las razones por las cuales ha sido enviado a la Tierra. Pero el héroe que lleva dentro tiene que emerger para que pueda salvar al mundo de la aniquilación y convertirse en el símbolo de esperanza para la humanidad.",14.7136
809,Shrek 2,2004-05-19,7.316,"Cuando Shrek y la princesa Fiona regresan de su luna de miel, los padres de ella los invitan a visitar el reino de Muy Muy Lejano para celebrar la boda. Para Shrek, al que nunca abandona su fiel amigo Asno, esto constituye un gran problema. Los padres de Fiona, por su parte, no esperaban que su yerno tuviera un aspecto semejante y, mucho menos, que su hija hubiera cambiado tanto. Todo esto trastoca los planes del rey respecto al futuro del reino. Pero entonces entran en escena la maquiavélica Hada Madrina, su arrogante hijo el Príncipe Encantador y un minino muy especial: el Gato con Botas, experto cazador de ogros.",14.347
976573,Elemental,2023-06-14,7.578,"En una ciudad donde los residentes del fuego, el agua, la tierra y el aire viven juntos, una joven apasionada y un chico que se deja llevar por la corriente descubrirán algo elemental: cuánto tienen en común.",13.5693
786892,Furiosa: De la saga Mad Max,2024-05-22,7.454,"En un mundo postapocalíptico donde todo ha perdido su valor, los pocos supervivientes se guían por la ley del más fuerte. Sin aprecio por la vida, lo único que despierta un brutal interés es la gasolina, sinónimo de poder y objetivo de bandas armadas hasta los dientes y sin escrúpulos. En este contexto conoceremos la  historia de la arrebatadoramente despiadada, salvaje y joven Furiosa, quien cae en manos de una horda de motoristas y debe sobrevivir a muchas pruebas mientras reúne los medios para encontrar el camino de vuelta a casa. Precuela de 'Mad Max: Furia en la carretera' (2015).",15.5227
1368,Acorralado,1982-10-22,7.5,"John Rambo es un veterano de la guerra de Vietnam que sufre de estrés postraumático. Un día, llega a un pequeño pueblo de Oregón, donde el sheriff Will Teasle le detiene por vagabundear. Rambo logra escapar de la comisaría y se refugia en el bosque, donde usa sus habilidades de supervivencia y combate para enfrentarse a los policías que le persiguen. El coronel Samuel Trautman, el antiguo jefe de Rambo, llega al pueblo para intentar negociar con él y evitar una masacre. Rambo tendrá que luchar contra sus propios demonios y contra las fuerzas del orden que le quieren capturar o matar.",14.6355
1380126,Pin/Ya,2024-12-06,5.7,,16.2318
1560230,Ella solo come carne,2026-04-17,3.0,"Sofía y Minerva afrontan sus numerosos problemas de varias maneras... todos a la vez. Demasiados problemas, demasiado tiempo libre, un puñado de malos consejos y una impresionante capacidad para provocar caos hacen de este viaje interior un rato hilarante para cualquiera que pueda verlo. Al fin y al cabo, ver arder el mundo tiene su gracia.",13.3506
